path,type,action,reason,safe_to_delete,notes
results/real_data_missingness_full_intersection_causal_history/smoke_test/manifests/impute_stage_summary.csv,file,delete_file,keyword-matched missingness/imp artifact,true,路径名含 missingness/imp/mcar/impute，且不属于保留范围。
results/real_data_missingness_full_intersection_causal_history/smoke_test/summaries/imputation_quality_by_flow_group.csv,file,delete_file,keyword-matched missingness/imp artifact,true,路径名含 missingness/imp/mcar/impute，且不属于保留范围。
results/real_data_missingness_full_intersection_causal_history/smoke_test/summaries/imputation_quality_detail.csv,file,delete_file,keyword-matched missingness/imp artifact,true,路径名含 missingness/imp/mcar/impute，且不属于保留范围。
results/real_data_missingness_full_intersection_causal_history/smoke_test/summaries/imputation_quality_summary_all_days.csv,file,delete_file,keyword-matched missingness/imp artifact,true,路径名含 missingness/imp/mcar/impute，且不属于保留范围。
results/real_data_missingness_full_intersection_causal_history/smoke_test/summaries/imputation_quality_summary_exclude_warmup.csv,file,delete_file,keyword-matched missingness/imp artifact,true,路径名含 missingness/imp/mcar/impute，且不属于保留范围。
results/real_data_missingness_full_intersection_causal_history/summaries/imputation_quality_by_flow_group.csv,file,delete_file,keyword-matched missingness/imp artifact,true,路径名含 missingness/imp/mcar/impute，且不属于保留范围。
results/real_data_missingness_full_intersection_causal_history/summaries/imputation_quality_detail.csv,file,delete_file,keyword-matched missingness/imp artifact,true,路径名含 missingness/imp/mcar/impute，且不属于保留范围。
results/real_data_missingness_full_intersection_causal_history/summaries/imputation_quality_summary_all_days.csv,file,delete_file,keyword-matched missingness/imp artifact,true,路径名含 missingness/imp/mcar/impute，且不属于保留范围。
results/real_data_missingness_full_intersection_causal_history/summaries/imputation_quality_summary_exclude_warmup.csv,file,delete_file,keyword-matched missingness/imp artifact,true,路径名含 missingness/imp/mcar/impute，且不属于保留范围。
results/real_data_missingness_full_intersection_causal_history_hybridtest/full_intersection_missingness_validation.json,file,delete_file,keyword-matched missingness/imp artifact,true,路径名含 missingness/imp/mcar/impute，且不属于保留范围。
results/real_data_missingness_full_intersection_causal_history_hybridtest/full_intersection_missingness_validation.md,file,delete_file,keyword-matched missingness/imp artifact,true,路径名含 missingness/imp/mcar/impute，且不属于保留范围。
results/real_data_missingness_full_intersection_causal_history_hybridtest/imp_data/rate_0p05__mechanism_mcar_point__seed_42__method_geo_func_hybrid/node_flow_chunk_000_imputed.parquet,file,delete_file,keyword-matched missingness/imp artifact,true,路径名含 missingness/imp/mcar/impute，且不属于保留范围。
results/real_data_missingness_full_intersection_causal_history_hybridtest/manifests/imputation_runs.csv,file,delete_file,keyword-matched missingness/imp artifact,true,路径名含 missingness/imp/mcar/impute，且不属于保留范围。
results/real_data_missingness_full_intersection_causal_history_hybridtest/summaries/imputation_quality_detail.csv,file,delete_file,keyword-matched missingness/imp artifact,true,路径名含 missingness/imp/mcar/impute，且不属于保留范围。
results/real_data_missingness_full_intersection_causal_history_hybridtest_small/figures/missing_rate_vs_imputation_rmse.pdf,file,delete_file,keyword-matched missingness/imp artifact,true,路径名含 missingness/imp/mcar/impute，且不属于保留范围。
results/real_data_missingness_full_intersection_causal_history_hybridtest_small/figures/missing_rate_vs_imputation_rmse.png,file,delete_file,keyword-matched missingness/imp artifact,true,路径名含 missingness/imp/mcar/impute，且不属于保留范围。
results/real_data_missingness_full_intersection_causal_history_hybridtest_small/full_intersection_missingness_audit.json,file,delete_file,keyword-matched missingness/imp artifact,true,路径名含 missingness/imp/mcar/impute，且不属于保留范围。
results/real_data_missingness_full_intersection_causal_history_hybridtest_small/full_intersection_missingness_audit.md,file,delete_file,keyword-matched missingness/imp artifact,true,路径名含 missingness/imp/mcar/impute，且不属于保留范围。
results/real_data_missingness_full_intersection_causal_history_hybridtest_small/full_intersection_missingness_validation.json,file,delete_file,keyword-matched missingness/imp artifact,true,路径名含 missingness/imp/mcar/impute，且不属于保留范围。
results/real_data_missingness_full_intersection_causal_history_hybridtest_small/full_intersection_missingness_validation.md,file,delete_file,keyword-matched missingness/imp artifact,true,路径名含 missingness/imp/mcar/impute，且不属于保留范围。
results/real_data_missingness_full_intersection_causal_history_hybridtest_small/imp_data/rate_0p05__mechanism_mcar_point__seed_42__method_geo_func_hybrid/node_flow_chunk_000_imputed.parquet,file,delete_file,keyword-matched missingness/imp artifact,true,路径名含 missingness/imp/mcar/impute，且不属于保留范围。
results/real_data_missingness_full_intersection_causal_history_hybridtest_small/manifests/imputation_runs.csv,file,delete_file,keyword-matched missingness/imp artifact,true,路径名含 missingness/imp/mcar/impute，且不属于保留范围。
results/real_data_missingness_full_intersection_causal_history_hybridtest_small/summaries/imputation_quality_by_flow_group.csv,file,delete_file,keyword-matched missingness/imp artifact,true,路径名含 missingness/imp/mcar/impute，且不属于保留范围。
results/real_data_missingness_full_intersection_causal_history_hybridtest_small/summaries/imputation_quality_detail.csv,file,delete_file,keyword-matched missingness/imp artifact,true,路径名含 missingness/imp/mcar/impute，且不属于保留范围。
results/real_data_missingness_full_intersection_causal_history_hybridtest_small/summaries/imputation_quality_summary_all_days.csv,file,delete_file,keyword-matched missingness/imp artifact,true,路径名含 missingness/imp/mcar/impute，且不属于保留范围。
results/real_data_missingness_full_intersection_causal_history_hybridtest_small/summaries/imputation_quality_summary_exclude_warmup.csv,file,delete_file,keyword-matched missingness/imp artifact,true,路径名含 missingness/imp/mcar/impute，且不属于保留范围。
results/real_data_missingness_full_intersection_causal_history_smoketest/imp_data/rate_0p05__mechanism_mcar_point__seed_42__method_forward_fill/node_flow_chunk_000_imputed.parquet,file,delete_file,keyword-matched missingness/imp artifact,true,路径名含 missingness/imp/mcar/impute，且不属于保留范围。
results/real_data_missingness_full_intersection_causal_history_smoketest/imp_data/rate_0p05__mechanism_mcar_point__seed_42__method_function_curve_fit/node_flow_chunk_000_imputed.parquet,file,delete_file,keyword-matched missingness/imp artifact,true,路径名含 missingness/imp/mcar/impute，且不属于保留范围。
results/real_data_missingness_full_intersection_causal_history_smoketest/imp_data/rate_0p05__mechanism_mcar_point__seed_42__method_geo_func_hybrid/node_flow_chunk_000_imputed.parquet,file,delete_file,keyword-matched missingness/imp artifact,true,路径名含 missingness/imp/mcar/impute，且不属于保留范围。
results/real_data_missingness_full_intersection_causal_history_smoketest/imp_data/rate_0p05__mechanism_mcar_point__seed_42__method_geo_neighbor_fill/node_flow_chunk_000_imputed.parquet,file,delete_file,keyword-matched missingness/imp artifact,true,路径名含 missingness/imp/mcar/impute，且不属于保留范围。
results/real_data_missingness_full_intersection_causal_history_smoketest/imp_data/rate_0p05__mechanism_mcar_point__seed_42__method_historical_linear_extrapolation/node_flow_chunk_000_imputed.parquet,file,delete_file,keyword-matched missingness/imp artifact,true,路径名含 missingness/imp/mcar/impute，且不属于保留范围。
results/real_data_missingness_full_intersection_causal_history_smoketest/manifests/imputation_runs.csv,file,delete_file,keyword-matched missingness/imp artifact,true,路径名含 missingness/imp/mcar/impute，且不属于保留范围。
results/real_data_missingness_full_intersection_causal_history_smoketest/summaries/imputation_quality_detail.csv,file,delete_file,keyword-matched missingness/imp artifact,true,路径名含 missingness/imp/mcar/impute，且不属于保留范围。
results/real_data_missingness_inventory/current_missingness_state_audit.json,file,delete_file,keyword-matched missingness/imp artifact,true,路径名含 missingness/imp/mcar/impute，且不属于保留范围。
results/real_data_missingness_inventory/current_missingness_state_audit.md,file,delete_file,keyword-matched missingness/imp artifact,true,路径名含 missingness/imp/mcar/impute，且不属于保留范围。
results/real_data_missingness_inventory/current_missingness_workflow_summary_zh.md,file,delete_file,keyword-matched missingness/imp artifact,true,路径名含 missingness/imp/mcar/impute，且不属于保留范围。
results/real_data_missingness_inventory/global_mcar_regeneration_plan.json,file,delete_file,keyword-matched missingness/imp artifact,true,路径名含 missingness/imp/mcar/impute，且不属于保留范围。
results/real_data_missingness_inventory/global_mcar_regeneration_plan_zh.md,file,delete_file,keyword-matched missingness/imp artifact,true,路径名含 missingness/imp/mcar/impute，且不属于保留范围。
results/real_data_missingness_inventory/missingness_experiment_run_matrix.csv,file,delete_file,keyword-matched missingness/imp artifact,true,路径名含 missingness/imp/mcar/impute，且不属于保留范围。
results/real_data_missingness_inventory/missingness_method_mechanism_matrix.csv,file,delete_file,keyword-matched missingness/imp artifact,true,路径名含 missingness/imp/mcar/impute，且不属于保留范围。
results/real_data_missingness_inventory/repair_61chunk_mcar_0p05_report.json,file,delete_file,keyword-matched missingness/imp artifact,true,路径名含 missingness/imp/mcar/impute，且不属于保留范围。
results/real_data_missingness_inventory/repair_61chunk_mcar_0p05_report.md,file,delete_file,keyword-matched missingness/imp artifact,true,路径名含 missingness/imp/mcar/impute，且不属于保留范围。
PROJECT_PROGRESS_ANALYSIS.md,file,edit_remove_section,document contains missingness/imp sections mixed with retained content,true,保留预测主任务与预处理说明，只移除缺失注入、插补评估和鲁棒性缺失率计划。
paper_revision/manuscript_sections_zh/current/real_data_prediction_pipeline_next_steps_zh.md,file,edit_remove_section,document contains missingness/imp sections mixed with retained content,true,保留预测主任务与预处理说明，只移除缺失注入、插补评估和鲁棒性缺失率计划。
paper_revision/manuscript_sections_zh/real_data_prediction_pipeline_next_steps_zh.md,file,edit_remove_section,document contains missingness/imp sections mixed with retained content,true,保留预测主任务与预处理说明，只移除缺失注入、插补评估和鲁棒性缺失率计划。
analysis_scripts/audit_real_data_preprocessing.py,file,keep,retained core data/preprocessing/federated/simulation content,false,属于必须保留内容，不纳入删除范围。
data/analysis/node_intersection_flow_parquet,directory,keep,retained core data/preprocessing/federated/simulation content,false,属于必须保留内容，不纳入删除范围。
data/processed/rnsd_processed.csv,file,keep,retained core data/preprocessing/federated/simulation content,false,属于必须保留内容，不纳入删除范围。
preprocessing_scripts,directory,keep,retained core data/preprocessing/federated/simulation content,false,属于必须保留内容，不纳入删除范围。
simulation_experiments,directory,keep,retained core data/preprocessing/federated/simulation content,false,属于必须保留内容，不纳入删除范围。
