old_path,new_path,old_name,new_name,path_type,artifact_group,scenario_id_old,scenario_id_new,is_large_data,action,status,notes
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42\node_flow_chunk_027,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r30_mix_s42\node_flow_chunk_027,node_flow_chunk_027,node_flow_chunk_027,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42\node_flow_chunk_028,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r30_mix_s42\node_flow_chunk_028,node_flow_chunk_028,node_flow_chunk_028,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42\node_flow_chunk_029,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r30_mix_s42\node_flow_chunk_029,node_flow_chunk_029,node_flow_chunk_029,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42\node_flow_chunk_030,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r30_mix_s42\node_flow_chunk_030,node_flow_chunk_030,node_flow_chunk_030,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42\node_flow_chunk_031,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r30_mix_s42\node_flow_chunk_031,node_flow_chunk_031,node_flow_chunk_031,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42\node_flow_chunk_032,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r30_mix_s42\node_flow_chunk_032,node_flow_chunk_032,node_flow_chunk_032,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42\node_flow_chunk_033,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r30_mix_s42\node_flow_chunk_033,node_flow_chunk_033,node_flow_chunk_033,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42\node_flow_chunk_034,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r30_mix_s42\node_flow_chunk_034,node_flow_chunk_034,node_flow_chunk_034,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42\node_flow_chunk_035,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r30_mix_s42\node_flow_chunk_035,node_flow_chunk_035,node_flow_chunk_035,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42\node_flow_chunk_036,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r30_mix_s42\node_flow_chunk_036,node_flow_chunk_036,node_flow_chunk_036,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42\node_flow_chunk_037,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r30_mix_s42\node_flow_chunk_037,node_flow_chunk_037,node_flow_chunk_037,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42\node_flow_chunk_038,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r30_mix_s42\node_flow_chunk_038,node_flow_chunk_038,node_flow_chunk_038,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42\node_flow_chunk_039,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r30_mix_s42\node_flow_chunk_039,node_flow_chunk_039,node_flow_chunk_039,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42\node_flow_chunk_040,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r30_mix_s42\node_flow_chunk_040,node_flow_chunk_040,node_flow_chunk_040,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42\node_flow_chunk_041,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r30_mix_s42\node_flow_chunk_041,node_flow_chunk_041,node_flow_chunk_041,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42\node_flow_chunk_042,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r30_mix_s42\node_flow_chunk_042,node_flow_chunk_042,node_flow_chunk_042,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42\node_flow_chunk_043,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r30_mix_s42\node_flow_chunk_043,node_flow_chunk_043,node_flow_chunk_043,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42\node_flow_chunk_044,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r30_mix_s42\node_flow_chunk_044,node_flow_chunk_044,node_flow_chunk_044,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42\node_flow_chunk_045,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r30_mix_s42\node_flow_chunk_045,node_flow_chunk_045,node_flow_chunk_045,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42\node_flow_chunk_046,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r30_mix_s42\node_flow_chunk_046,node_flow_chunk_046,node_flow_chunk_046,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42\node_flow_chunk_047,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r30_mix_s42\node_flow_chunk_047,node_flow_chunk_047,node_flow_chunk_047,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42\node_flow_chunk_048,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r30_mix_s42\node_flow_chunk_048,node_flow_chunk_048,node_flow_chunk_048,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42\node_flow_chunk_049,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r30_mix_s42\node_flow_chunk_049,node_flow_chunk_049,node_flow_chunk_049,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42\node_flow_chunk_050,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r30_mix_s42\node_flow_chunk_050,node_flow_chunk_050,node_flow_chunk_050,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42\node_flow_chunk_051,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r30_mix_s42\node_flow_chunk_051,node_flow_chunk_051,node_flow_chunk_051,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42\node_flow_chunk_052,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r30_mix_s42\node_flow_chunk_052,node_flow_chunk_052,node_flow_chunk_052,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42\node_flow_chunk_053,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r30_mix_s42\node_flow_chunk_053,node_flow_chunk_053,node_flow_chunk_053,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42\node_flow_chunk_054,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r30_mix_s42\node_flow_chunk_054,node_flow_chunk_054,node_flow_chunk_054,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42\node_flow_chunk_055,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r30_mix_s42\node_flow_chunk_055,node_flow_chunk_055,node_flow_chunk_055,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42\node_flow_chunk_056,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r30_mix_s42\node_flow_chunk_056,node_flow_chunk_056,node_flow_chunk_056,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42\node_flow_chunk_057,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r30_mix_s42\node_flow_chunk_057,node_flow_chunk_057,node_flow_chunk_057,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
